Num	lon	lat
1	4.8914	0.27775
1	4.9838	0.27775
1	5.0762	0.27775
1	5.1686	0.27775
1	5.261	0.27775
1	5.3534	0.27775
1	5.4458	0.27775
1	5.5382	0.27775
1	5.6306	0.27775
1	5.723	0.27775
1	5.8154	0.27775
1	5.9078	0.27775
1	5.9922	0.30273
1	6.076	0.30273
1	6.1598	0.30273
1	6.2436	0.30273
1	0.044141	0.30273
1	0.12792	0.30273
1	0.21169	0.30273
1	0.29547	0.30273
1	0.37924	0.30273
1	0.46302	0.30273
1	0.5468	0.30273
1	0.63057	0.30273
1	0.71435	0.30273
1	0.79812	0.30273
1	0.8819	0.30273
1	0.96567	0.30273
1	1.0495	0.30273
1	1.1332	0.30273
1	1.217	0.30273
1	1.3008	0.30273
1	1.3846	0.30273
1	1.4683	0.30273
1	1.5521	0.30273
1	1.6359	0.30273
1	1.7197	0.30273
1	1.8034	0.30273
1	1.8872	0.30273
1	1.971	0.30273
1	2.0548	0.30273
1	2.1385	0.30273
1	2.2223	0.30273
1	2.3061	0.30273
1	2.3899	0.30273
1	2.4736	0.30273
1	2.5574	0.30273
1	2.6412	0.30273
1	2.725	0.30273
1	2.8087	0.30273
1	2.8925	0.30273
1	2.9763	0.30273
1	3.0601	0.30273
1	3.1438	0.30273
1	3.2276	0.30273
1	3.3114	0.30273
1	3.3952	0.30273
1	3.4789	0.30273
1	3.5627	0.30273
1	3.6465	0.30273
1	3.7303	0.30273
1	3.8141	0.30273
1	3.8978	0.30273
1	3.9816	0.30273
1	4.0654	0.30273
1	4.1492	0.30273
1	4.2329	0.30273
1	4.3167	0.30273
1	4.4005	0.30273
1	4.4843	0.30273
1	4.568	0.30273
1	4.6518	0.30273
1	4.7356	0.30273
1	4.8194	0.30273
1	4.9031	0.30273
1	4.9869	0.30273
1	5.0707	0.30273
1	5.1545	0.30273
1	5.2382	0.30273
1	5.322	0.30273
1	5.4058	0.30273
1	5.4896	0.30273
1	5.5733	0.30273
1	5.6571	0.30273
1	5.7409	0.30273
1	5.8247	0.30273
1	5.9084	0.30273
1	5.9876	0.32789
1	6.0651	0.32789
1	6.1427	0.32789
1	6.2203	0.32789
1	0.014664	0.32789
1	0.092234	0.32789
1	0.1698	0.32789
1	0.24737	0.32789
1	0.32494	0.32789
1	0.40252	0.32789
1	0.48009	0.32789
1	0.55766	0.32789
1	0.63523	0.32789
1	0.7128	0.32789
1	0.79037	0.32789
1	0.86794	0.32789
1	0.94551	0.32789
1	1.0231	0.32789
1	1.1006	0.32789
1	1.1782	0.32789
1	1.2558	0.32789
1	1.3334	0.32789
1	1.4109	0.32789
1	1.4885	0.32789
1	1.5661	0.32789
1	1.6436	0.32789
1	1.7212	0.32789
1	1.7988	0.32789
1	1.8763	0.32789
1	1.9539	0.32789
1	2.0315	0.32789
1	2.1091	0.32789
1	2.1866	0.32789
1	2.2642	0.32789
1	2.3418	0.32789
1	2.4193	0.32789
1	2.4969	0.32789
1	2.5745	0.32789
1	2.6521	0.32789
1	2.7296	0.32789
1	2.8072	0.32789
1	2.8848	0.32789
1	2.9623	0.32789
1	3.0399	0.32789
1	3.1175	0.32789
1	3.195	0.32789
1	3.2726	0.32789
1	3.3502	0.32789
1	3.4278	0.32789
1	3.5053	0.32789
1	3.5829	0.32789
1	3.6605	0.32789
1	3.738	0.32789
1	3.8156	0.32789
1	3.8932	0.32789
1	3.9707	0.32789
1	4.0483	0.32789
1	4.1259	0.32789
1	4.2035	0.32789
1	4.281	0.32789
1	4.3586	0.32789
1	4.4362	0.32789
1	4.5137	0.32789
1	4.5913	0.32789
1	4.6689	0.32789
1	4.7464	0.32789
1	4.824	0.32789
1	4.9016	0.32789
1	4.9792	0.32789
1	5.0567	0.32789
1	5.1343	0.32789
1	5.2119	0.32789
1	5.2894	0.32789
1	5.367	0.32789
1	5.4446	0.32789
1	5.5221	0.32789
1	5.5997	0.32789
1	5.6773	0.32789
1	5.7549	0.32789
1	5.8324	0.32789
1	5.91	0.32789
1	5.9836	0.35304
1	6.0558	0.35304
1	6.128	0.35304
1	6.2002	0.35304
1	6.2724	0.35304
1	0.061474	0.35304
1	0.13369	0.35304
1	0.20591	0.35304
1	0.27814	0.35304
1	0.35036	0.35304
1	0.42258	0.35304
1	0.4948	0.35304
1	0.56702	0.35304
1	0.63924	0.35304
1	0.71146	0.35304
1	0.78368	0.35304
1	0.8559	0.35304
1	0.92812	0.35304
1	1.0003	0.35304
1	1.0726	0.35304
1	1.1448	0.35304
1	1.217	0.35304
1	1.2892	0.35304
1	1.3614	0.35304
1	1.4337	0.35304
1	1.5059	0.35304
1	1.5781	0.35304
1	1.6503	0.35304
1	1.7225	0.35304
1	1.7948	0.35304
1	1.867	0.35304
1	1.9392	0.35304
1	2.0114	0.35304
1	2.0836	0.35304
1	2.1559	0.35304
1	2.2281	0.35304
1	2.3003	0.35304
1	2.3725	0.35304
1	2.4448	0.35304
1	2.517	0.35304
1	2.5892	0.35304
1	2.6614	0.35304
1	2.7336	0.35304
1	2.8059	0.35304
1	2.8781	0.35304
1	2.9503	0.35304
1	3.0225	0.35304
1	3.0947	0.35304
1	3.167	0.35304
1	3.2392	0.35304
1	3.3114	0.35304
1	3.3836	0.35304
1	3.4558	0.35304
1	3.5281	0.35304
1	3.6003	0.35304
1	3.6725	0.35304
1	3.7447	0.35304
1	3.8169	0.35304
1	3.8892	0.35304
1	3.9614	0.35304
1	4.0336	0.35304
1	4.1058	0.35304
1	4.178	0.35304
1	4.2503	0.35304
1	4.3225	0.35304
1	4.3947	0.35304
1	4.4669	0.35304
1	4.5391	0.35304
1	4.6114	0.35304
1	4.6836	0.35304
1	4.7558	0.35304
1	4.828	0.35304
1	4.9002	0.35304
1	4.9725	0.35304
1	5.0447	0.35304
1	5.1169	0.35304
1	5.1891	0.35304
1	5.2614	0.35304
1	5.3336	0.35304
1	5.4058	0.35304
1	5.478	0.35304
1	5.5502	0.35304
1	5.6225	0.35304
1	5.6947	0.35304
1	5.7669	0.35304
1	5.8391	0.35304
1	5.9113	0.35304
1	5.9801	0.37822
1	6.0476	0.37822
1	6.1152	0.37822
1	6.1827	0.37822
1	6.2503	0.37822
1	0.034682	0.37822
1	0.10224	0.37822
1	0.1698	0.37822
1	0.23737	0.37822
1	0.30493	0.37822
1	0.37249	0.37822
1	0.44005	0.37822
1	0.50761	0.37822
1	0.57517	0.37822
1	0.64273	0.37822
1	0.71029	0.37822
1	0.77785	0.37822
1	0.84542	0.37822
1	0.91298	0.37822
1	0.98054	0.37822
1	1.0481	0.37822
1	1.1157	0.37822
1	1.1832	0.37822
1	1.2508	0.37822
1	1.3183	0.37822
1	1.3859	0.37822
1	1.4535	0.37822
1	1.521	0.37822
1	1.5886	0.37822
1	1.6561	0.37822
1	1.7237	0.37822
1	1.7913	0.37822
1	1.8588	0.37822
1	1.9264	0.37822
1	1.994	0.37822
1	2.0615	0.37822
1	2.1291	0.37822
1	2.1966	0.37822
1	2.2642	0.37822
1	2.3318	0.37822
1	2.3993	0.37822
1	2.4669	0.37822
1	2.5344	0.37822
1	2.602	0.37822
1	2.6696	0.37822
1	2.7371	0.37822
1	2.8047	0.37822
1	2.8722	0.37822
1	2.9398	0.37822
1	3.0074	0.37822
1	3.0749	0.37822
1	3.1425	0.37822
1	3.2101	0.37822
1	3.2776	0.37822
1	3.3452	0.37822
1	3.4127	0.37822
1	3.4803	0.37822
1	3.5479	0.37822
1	3.6154	0.37822
1	3.683	0.37822
1	3.7505	0.37822
1	3.8181	0.37822
1	3.8857	0.37822
1	3.9532	0.37822
1	4.0208	0.37822
1	4.0884	0.37822
1	4.1559	0.37822
1	4.2235	0.37822
1	4.291	0.37822
1	4.3586	0.37822
1	4.4262	0.37822
1	4.4937	0.37822
1	4.5613	0.37822
1	4.6288	0.37822
1	4.6964	0.37822
1	4.764	0.37822
1	4.8315	0.37822
1	4.8991	0.37822
1	4.9666	0.37822
1	5.0342	0.37822
1	5.1018	0.37822
1	5.1693	0.37822
1	5.2369	0.37822
1	5.3045	0.37822
1	5.372	0.37822
1	5.4396	0.37822
1	5.5071	0.37822
1	5.5747	0.37822
1	5.6423	0.37822
1	5.7098	0.37822
1	5.7774	0.37822
1	5.8449	0.37822
1	5.9125	0.37822
1	5.977	0.4033
1	6.0411	0.4033
1	6.1052	0.4033
1	6.1693	0.4033
1	6.2334	0.4033
1	0.014345	0.4033
1	0.078459	0.4033
1	0.14257	0.4033
1	0.20669	0.4033
1	0.2708	0.4033
1	0.33492	0.4033
1	0.39903	0.4033
1	0.46314	0.4033
1	0.52726	0.4033
1	0.59137	0.4033
1	0.65549	0.4033
1	0.7196	0.4033
1	0.78371	0.4033
1	0.84783	0.4033
1	0.91194	0.4033
1	0.97606	0.4033
1	1.0402	0.4033
1	1.1043	0.4033
1	1.1684	0.4033
1	1.2325	0.4033
1	1.2966	0.4033
1	1.3607	0.4033
1	1.4249	0.4033
1	1.489	0.4033
1	1.5531	0.4033
1	1.6172	0.4033
1	1.6813	0.4033
1	1.7454	0.4033
1	1.8095	0.4033
1	1.8737	0.4033
1	1.9378	0.4033
1	2.0019	0.4033
1	2.066	0.4033
1	2.1301	0.4033
1	2.1942	0.4033
1	2.2583	0.4033
1	2.3225	0.4033
1	2.3866	0.4033
1	2.4507	0.4033
1	2.5148	0.4033
1	2.5789	0.4033
1	2.643	0.4033
1	2.7071	0.4033
1	2.7713	0.4033
1	2.8354	0.4033
1	2.8995	0.4033
1	2.9636	0.4033
1	3.0277	0.4033
1	3.0918	0.4033
1	3.1559	0.4033
1	3.2201	0.4033
1	3.2842	0.4033
1	3.3483	0.4033
1	3.4124	0.4033
1	3.4765	0.4033
1	3.5406	0.4033
1	3.6047	0.4033
1	3.6689	0.4033
1	3.733	0.4033
1	3.7971	0.4033
1	3.8612	0.4033
1	3.9253	0.4033
1	3.9894	0.4033
1	4.0535	0.4033
1	4.1176	0.4033
1	4.1818	0.4033
1	4.2459	0.4033
1	4.31	0.4033
1	4.3741	0.4033
1	4.4382	0.4033
1	4.5023	0.4033
1	4.5664	0.4033
1	4.6306	0.4033
1	4.6947	0.4033
1	4.7588	0.4033
1	4.8229	0.4033
1	4.887	0.4033
1	4.9511	0.4033
1	5.0152	0.4033
1	5.0794	0.4033
1	5.1435	0.4033
1	5.2076	0.4033
1	5.2717	0.4033
1	5.3358	0.4033
1	5.3999	0.4033
1	5.464	0.4033
1	5.5282	0.4033
1	5.5923	0.4033
1	5.6564	0.4033
1	5.7205	0.4033
1	5.7846	0.4033
1	5.8487	0.4033
1	5.9128	0.4033
1	5.9748	0.42842
1	6.0347	0.42842
1	6.0945	0.42842
1	6.1543	0.42842
1	6.2142	0.42842
1	6.274	0.42842
1	0.050676	0.42842
1	0.11052	0.42842
1	0.17036	0.42842
1	0.2302	0.42842
1	0.29004	0.42842
1	0.34988	0.42842
1	0.40972	0.42842
1	0.46956	0.42842
1	0.5294	0.42842
1	0.58924	0.42842
1	0.64908	0.42842
1	0.70891	0.42842
1	0.76875	0.42842
1	0.82859	0.42842
1	0.88843	0.42842
1	0.94827	0.42842
1	1.0081	0.42842
1	1.068	0.42842
1	1.1278	0.42842
1	1.1876	0.42842
1	1.2475	0.42842
1	1.3073	0.42842
1	1.3672	0.42842
1	1.427	0.42842
1	1.4868	0.42842
1	1.5467	0.42842
1	1.6065	0.42842
1	1.6664	0.42842
1	1.7262	0.42842
1	1.786	0.42842
1	1.8459	0.42842
1	1.9057	0.42842
1	1.9656	0.42842
1	2.0254	0.42842
1	2.0852	0.42842
1	2.1451	0.42842
1	2.2049	0.42842
1	2.2648	0.42842
1	2.3246	0.42842
1	2.3844	0.42842
1	2.4443	0.42842
1	2.5041	0.42842
1	2.564	0.42842
1	2.6238	0.42842
1	2.6836	0.42842
1	2.7435	0.42842
1	2.8033	0.42842
1	2.8631	0.42842
1	2.923	0.42842
1	2.9828	0.42842
1	3.0427	0.42842
1	3.1025	0.42842
1	3.1623	0.42842
1	3.2222	0.42842
1	3.282	0.42842
1	3.3419	0.42842
1	3.4017	0.42842
1	3.4615	0.42842
1	3.5214	0.42842
1	3.5812	0.42842
1	3.6411	0.42842
1	3.7009	0.42842
1	3.7607	0.42842
1	3.8206	0.42842
1	3.8804	0.42842
1	3.9403	0.42842
1	4.0001	0.42842
1	4.0599	0.42842
1	4.1198	0.42842
1	4.1796	0.42842
1	4.2395	0.42842
1	4.2993	0.42842
1	4.3591	0.42842
1	4.419	0.42842
1	4.4788	0.42842
1	4.5387	0.42842
1	4.5985	0.42842
1	4.6583	0.42842
1	4.7182	0.42842
1	4.778	0.42842
1	4.8379	0.42842
1	4.8977	0.42842
1	4.9575	0.42842
1	5.0174	0.42842
1	5.0772	0.42842
1	5.1371	0.42842
1	5.1969	0.42842
1	5.2567	0.42842
1	5.3166	0.42842
1	5.3764	0.42842
1	5.4363	0.42842
1	5.4961	0.42842
1	5.5559	0.42842
1	5.6158	0.42842
1	5.6756	0.42842
1	5.7355	0.42842
1	5.7953	0.42842
1	5.8551	0.42842
1	5.915	0.42842
1	5.9735	0.45361
1	6.0306	0.45361
1	6.0877	0.45361
1	6.1448	0.45361
1	6.2019	0.45361
1	6.2591	0.45361
1	0.032996	0.45361
1	0.090116	0.45361
1	0.14724	0.45361
1	0.20436	0.45361
1	0.26148	0.45361
1	0.3186	0.45361
1	0.37572	0.45361
1	0.43284	0.45361
1	0.48996	0.45361
1	0.54708	0.45361
1	0.6042	0.45361
1	0.66131	0.45361
1	0.71843	0.45361
1	0.77555	0.45361
1	0.83267	0.45361
1	0.88979	0.45361
1	0.94691	0.45361
1	1.004	0.45361
1	1.0612	0.45361
1	1.1183	0.45361
1	1.1754	0.45361
1	1.2325	0.45361
1	1.2896	0.45361
1	1.3468	0.45361
1	1.4039	0.45361
1	1.461	0.45361
1	1.5181	0.45361
1	1.5752	0.45361
1	1.6324	0.45361
1	1.6895	0.45361
1	1.7466	0.45361
1	1.8037	0.45361
1	1.8608	0.45361
1	1.918	0.45361
1	1.9751	0.45361
1	2.0322	0.45361
1	2.0893	0.45361
1	2.1464	0.45361
1	2.2036	0.45361
1	2.2607	0.45361
1	2.3178	0.45361
1	2.3749	0.45361
1	2.432	0.45361
1	2.4892	0.45361
1	2.5463	0.45361
1	2.6034	0.45361
1	2.6605	0.45361
1	2.7176	0.45361
1	2.7748	0.45361
1	2.8319	0.45361
1	2.889	0.45361
1	2.9461	0.45361
1	3.0032	0.45361
1	3.0603	0.45361
1	3.1175	0.45361
1	3.1746	0.45361
1	3.2317	0.45361
1	3.2888	0.45361
1	3.3459	0.45361
1	3.4031	0.45361
1	3.4602	0.45361
1	3.5173	0.45361
1	3.5744	0.45361
1	3.6315	0.45361
1	3.6887	0.45361
1	3.7458	0.45361
1	3.8029	0.45361
1	3.86	0.45361
1	3.9171	0.45361
1	3.9743	0.45361
1	4.0314	0.45361
1	4.0885	0.45361
1	4.1456	0.45361
1	4.2027	0.45361
1	4.2599	0.45361
1	4.317	0.45361
1	4.3741	0.45361
1	4.4312	0.45361
1	4.4883	0.45361
1	4.5455	0.45361
1	4.6026	0.45361
1	4.6597	0.45361
1	4.7168	0.45361
1	4.7739	0.45361
1	4.8311	0.45361
1	4.8882	0.45361
1	4.9453	0.45361
1	5.0024	0.45361
1	5.0595	0.45361
1	5.1167	0.45361
1	5.1738	0.45361
1	5.2309	0.45361
1	5.288	0.45361
1	5.3451	0.45361
1	5.4023	0.45361
1	5.4594	0.45361
1	5.5165	0.45361
1	5.5736	0.45361
1	5.6307	0.45361
1	5.6879	0.45361
1	5.745	0.45361
1	5.8021	0.45361
1	5.8592	0.45361
1	5.9163	0.45361
1	5.9722	0.47865
1	6.0269	0.47865
1	6.0815	0.47865
1	6.1361	0.47865
1	6.1908	0.47865
1	6.2454	0.47865
1	0.016854	0.47865
1	0.07149	0.47865
1	0.12613	0.47865
1	0.18076	0.47865
1	0.2354	0.47865
1	0.29004	0.47865
1	0.34467	0.47865
1	0.39931	0.47865
1	0.45395	0.47865
1	0.50858	0.47865
1	0.56322	0.47865
1	0.61785	0.47865
1	0.67249	0.47865
1	0.72713	0.47865
1	0.78176	0.47865
1	0.8364	0.47865
1	0.89104	0.47865
1	0.94567	0.47865
1	1.0003	0.47865
1	1.0549	0.47865
1	1.1096	0.47865
1	1.1642	0.47865
1	1.2189	0.47865
1	1.2735	0.47865
1	1.3281	0.47865
1	1.3828	0.47865
1	1.4374	0.47865
1	1.492	0.47865
1	1.5467	0.47865
1	1.6013	0.47865
1	1.6559	0.47865
1	1.7106	0.47865
1	1.7652	0.47865
1	1.8199	0.47865
1	1.8745	0.47865
1	1.9291	0.47865
1	1.9838	0.47865
1	2.0384	0.47865
1	2.093	0.47865
1	2.1477	0.47865
1	2.2023	0.47865
1	2.2569	0.47865
1	2.3116	0.47865
1	2.3662	0.47865
1	2.4209	0.47865
1	2.4755	0.47865
1	2.5301	0.47865
1	2.5848	0.47865
1	2.6394	0.47865
1	2.694	0.47865
1	2.7487	0.47865
1	2.8033	0.47865
1	2.8579	0.47865
1	2.9126	0.47865
1	2.9672	0.47865
1	3.0219	0.47865
1	3.0765	0.47865
1	3.1311	0.47865
1	3.1858	0.47865
1	3.2404	0.47865
1	3.295	0.47865
1	3.3497	0.47865
1	3.4043	0.47865
1	3.4589	0.47865
1	3.5136	0.47865
1	3.5682	0.47865
1	3.6229	0.47865
1	3.6775	0.47865
1	3.7321	0.47865
1	3.7868	0.47865
1	3.8414	0.47865
1	3.896	0.47865
1	3.9507	0.47865
1	4.0053	0.47865
1	4.0599	0.47865
1	4.1146	0.47865
1	4.1692	0.47865
1	4.2239	0.47865
1	4.2785	0.47865
1	4.3331	0.47865
1	4.3878	0.47865
1	4.4424	0.47865
1	4.497	0.47865
1	4.5517	0.47865
1	4.6063	0.47865
1	4.6609	0.47865
1	4.7156	0.47865
1	4.7702	0.47865
1	4.8249	0.47865
1	4.8795	0.47865
1	4.9341	0.47865
1	4.9888	0.47865
1	5.0434	0.47865
1	5.098	0.47865
1	5.1527	0.47865
1	5.2073	0.47865
1	5.2619	0.47865
1	5.3166	0.47865
1	5.3712	0.47865
