num	lon	lat
1	5.3895	0.40146
1	5.5178	0.40146
1	5.646	0.40146
1	5.7742	0.40146
1	5.9024	0.40146
1	6.02	0.45131
1	6.1363	0.45131
1	6.2527	0.45131
1	0.08586	0.45131
1	0.20222	0.45131
1	0.31857	0.45131
1	0.43493	0.45131
1	0.55128	0.45131
1	0.66764	0.45131
1	0.78399	0.45131
1	0.90035	0.45131
1	1.0167	0.45131
1	1.1331	0.45131
1	1.2494	0.45131
1	1.3658	0.45131
1	1.4821	0.45131
1	1.5985	0.45131
1	1.7148	0.45131
1	1.8312	0.45131
1	1.9475	0.45131
1	2.0639	0.45131
1	2.1803	0.45131
1	2.2966	0.45131
1	2.413	0.45131
1	2.5293	0.45131
1	2.6457	0.45131
1	2.762	0.45131
1	2.8784	0.45131
1	2.9947	0.45131
1	3.1111	0.45131
1	3.2275	0.45131
1	3.3438	0.45131
1	3.4602	0.45131
1	3.5765	0.45131
1	3.6929	0.45131
1	3.8092	0.45131
1	3.9256	0.45131
1	4.0419	0.45131
1	4.1583	0.45131
1	4.2747	0.45131
1	4.391	0.45131
1	4.5074	0.45131
1	4.6237	0.45131
1	4.7401	0.45131
1	4.8564	0.45131
1	4.9728	0.45131
1	5.0891	0.45131
1	5.2055	0.45131
1	5.3218	0.45131
1	5.4382	0.45131
1	5.5546	0.45131
1	5.6709	0.45131
1	5.7873	0.45131
1	5.9036	0.45131
1	6.0142	0.50106
1	6.1189	0.50106
1	6.2236	0.50106
1	0.045136	0.50106
1	0.14986	0.50106
1	0.25458	0.50106
1	0.3593	0.50106
1	0.46402	0.50106
1	0.56873	0.50106
1	0.67345	0.50106
1	0.77817	0.50106
1	0.88289	0.50106
1	0.98761	0.50106
1	1.0923	0.50106
1	1.1971	0.50106
1	1.3018	0.50106
1	1.4065	0.50106
1	1.5112	0.50106
1	1.6159	0.50106
1	1.7207	0.50106
1	1.8254	0.50106
1	1.9301	0.50106
1	2.0348	0.50106
1	2.1395	0.50106
1	2.2443	0.50106
1	2.349	0.50106
1	2.4537	0.50106
1	2.5584	0.50106
1	2.6631	0.50106
1	2.7678	0.50106
1	2.8726	0.50106
1	2.9773	0.50106
1	3.082	0.50106
1	3.1867	0.50106
1	3.2914	0.50106
1	3.3962	0.50106
1	3.5009	0.50106
1	3.6056	0.50106
1	3.7103	0.50106
1	3.815	0.50106
1	3.9198	0.50106
1	4.0245	0.50106
1	4.1292	0.50106
1	4.2339	0.50106
1	4.3386	0.50106
1	4.4434	0.50106
1	4.5481	0.50106
1	4.6528	0.50106
1	4.7575	0.50106
1	4.8622	0.50106
1	4.967	0.50106
1	5.0717	0.50106
1	5.1764	0.50106
1	5.2811	0.50106
1	5.3858	0.50106
1	5.4906	0.50106
1	5.5953	0.50106
1	5.7	0.50106
1	5.8047	0.50106
1	5.9094	0.50106
1	6.0101	0.55088
1	6.1068	0.55088
1	6.2035	0.55088
1	0.016942	0.55088
1	0.11361	0.55088
1	0.21027	0.55088
1	0.30694	0.55088
1	0.4036	0.55088
1	0.50026	0.55088
1	0.59693	0.55088
1	0.69359	0.55088
1	0.79026	0.55088
1	0.88692	0.55088
1	0.98359	0.55088
1	1.0803	0.55088
1	1.1769	0.55088
1	1.2736	0.55088
1	1.3702	0.55088
1	1.4669	0.55088
1	1.5636	0.55088
1	1.6602	0.55088
1	1.7569	0.55088
1	1.8536	0.55088
1	1.9502	0.55088
1	2.0469	0.55088
1	2.1436	0.55088
1	2.2402	0.55088
1	2.3369	0.55088
1	2.4336	0.55088
1	2.5302	0.55088
1	2.6269	0.55088
1	2.7235	0.55088
1	2.8202	0.55088
1	2.9169	0.55088
1	3.0135	0.55088
1	3.1102	0.55088
1	3.2069	0.55088
1	3.3035	0.55088
1	3.4002	0.55088
1	3.4969	0.55088
1	3.5935	0.55088
1	3.6902	0.55088
1	3.7869	0.55088
1	3.8835	0.55088
1	3.9802	0.55088
1	4.0768	0.55088
1	4.1735	0.55088
1	4.2702	0.55088
1	4.3668	0.55088
1	4.4635	0.55088
1	4.5602	0.55088
1	4.6568	0.55088
1	4.7535	0.55088
1	4.8502	0.55088
1	4.9468	0.55088
1	5.0435	0.55088
1	5.1402	0.55088
1	5.2368	0.55088
1	5.3335	0.55088
1	5.4301	0.55088
1	5.5268	0.55088
1	5.6235	0.55088
1	5.7201	0.55088
1	5.8168	0.55088
1	5.9135	0.55088
1	6.0067	0.6005
1	6.0964	0.6005
1	6.1862	0.6005
1	6.276	0.6005
1	0.082536	0.6005
1	0.1723	0.6005
1	0.26206	0.6005
1	0.35182	0.6005
1	0.44158	0.6005
1	0.53133	0.6005
1	0.62109	0.6005
1	0.71085	0.6005
1	0.80061	0.6005
1	0.89037	0.6005
1	0.98013	0.6005
1	1.0699	0.6005
1	1.1597	0.6005
1	1.2494	0.6005
1	1.3392	0.6005
1	1.4289	0.6005
1	1.5187	0.6005
1	1.6085	0.6005
1	1.6982	0.6005
1	1.788	0.6005
1	1.8777	0.6005
1	1.9675	0.6005
1	2.0573	0.6005
1	2.147	0.6005
1	2.2368	0.6005
1	2.3265	0.6005
1	2.4163	0.6005
1	2.5061	0.6005
1	2.5958	0.6005
1	2.6856	0.6005
1	2.7753	0.6005
1	2.8651	0.6005
1	2.9548	0.6005
1	3.0446	0.6005
1	3.1344	0.6005
1	3.2241	0.6005
1	3.3139	0.6005
1	3.4036	0.6005
1	3.4934	0.6005
1	3.5832	0.6005
1	3.6729	0.6005
1	3.7627	0.6005
1	3.8524	0.6005
1	3.9422	0.6005
1	4.032	0.6005
1	4.1217	0.6005
1	4.2115	0.6005
1	4.3012	0.6005
1	4.391	0.6005
1	4.4808	0.6005
1	4.5705	0.6005
1	4.6603	0.6005
1	4.75	0.6005
1	4.8398	0.6005
1	4.9296	0.6005
1	5.0193	0.6005
1	5.1091	0.6005
1	5.1988	0.6005
1	5.2886	0.6005
1	5.3784	0.6005
1	5.4681	0.6005
1	5.5579	0.6005
1	5.6476	0.6005
1	5.7374	0.6005
1	5.8272	0.6005
1	5.9169	0.6005
1	6.0037	0.65006
1	6.0875	0.65006
1	6.1712	0.65006
1	6.255	0.65006
1	0.055608	0.65006
1	0.13938	0.65006
1	0.22316	0.65006
1	0.30694	0.65006
1	0.39071	0.65006
1	0.47449	0.65006
1	0.55826	0.65006
1	0.64204	0.65006
1	0.72581	0.65006
1	0.80959	0.65006
1	0.89337	0.65006
1	0.97714	0.65006
1	1.0609	0.65006
1	1.1447	0.65006
1	1.2285	0.65006
1	1.3122	0.65006
1	1.396	0.65006
1	1.4798	0.65006
1	1.5636	0.65006
1	1.6473	0.65006
1	1.7311	0.65006
1	1.8149	0.65006
1	1.8987	0.65006
1	1.9825	0.65006
1	2.0662	0.65006
1	2.15	0.65006
1	2.2338	0.65006
1	2.3176	0.65006
1	2.4013	0.65006
1	2.4851	0.65006
1	2.5689	0.65006
1	2.6527	0.65006
1	2.7364	0.65006
1	2.8202	0.65006
1	2.904	0.65006
1	2.9878	0.65006
1	3.0715	0.65006
1	3.1553	0.65006
1	3.2391	0.65006
1	3.3229	0.65006
1	3.4066	0.65006
1	3.4904	0.65006
1	3.5742	0.65006
1	3.658	0.65006
1	3.7417	0.65006
1	3.8255	0.65006
1	3.9093	0.65006
1	3.9931	0.65006
1	4.0768	0.65006
1	4.1606	0.65006
1	4.2444	0.65006
1	4.3282	0.65006
1	4.4119	0.65006
1	4.4957	0.65006
1	4.5795	0.65006
1	4.6633	0.65006
1	4.7471	0.65006
1	4.8308	0.65006
1	4.9146	0.65006
1	4.9984	0.65006
1	5.0822	0.65006
1	5.1659	0.65006
1	5.2497	0.65006
1	5.3335	0.65006
1	5.4173	0.65006
1	5.501	0.65006
1	5.5848	0.65006
1	5.6686	0.65006
1	5.7524	0.65006
1	5.8361	0.65006
1	5.9199	0.65006
1	5.999	0.7
1	6.0766	0.7
1	6.1542	0.7
1	6.2317	0.7
1	0.026131	0.7
1	0.1037	0.7
1	0.18127	0.7
1	0.25884	0.7
1	0.33641	0.7
1	0.41398	0.7
1	0.49155	0.7
1	0.56912	0.7
1	0.64669	0.7
1	0.72426	0.7
1	0.80183	0.7
1	0.8794	0.7
1	0.95697	0.7
1	1.0345	0.7
1	1.1121	0.7
1	1.1897	0.7
1	1.2673	0.7
1	1.3448	0.7
1	1.4224	0.7
1	1.5	0.7
1	1.5775	0.7
1	1.6551	0.7
1	1.7327	0.7
1	1.8102	0.7
1	1.8878	0.7
1	1.9654	0.7
1	2.043	0.7
1	2.1205	0.7
1	2.1981	0.7
1	2.2757	0.7
1	2.3532	0.7
1	2.4308	0.7
1	2.5084	0.7
1	2.5859	0.7
1	2.6635	0.7
1	2.7411	0.7
1	2.8187	0.7
1	2.8962	0.7
1	2.9738	0.7
1	3.0514	0.7
1	3.1289	0.7
1	3.2065	0.7
1	3.2841	0.7
1	3.3616	0.7
1	3.4392	0.7
1	3.5168	0.7
1	3.5944	0.7
1	3.6719	0.7
1	3.7495	0.7
1	3.8271	0.7
1	3.9046	0.7
1	3.9822	0.7
1	4.0598	0.7
1	4.1374	0.7
1	4.2149	0.7
1	4.2925	0.7
1	4.3701	0.7
1	4.4476	0.7
1	4.5252	0.7
1	4.6028	0.7
1	4.6803	0.7
1	4.7579	0.7
1	4.8355	0.7
1	4.9131	0.7
1	4.9906	0.7
1	5.0682	0.7
1	5.1458	0.7
1	5.2233	0.7
1	5.3009	0.7
1	5.3785	0.7
1	5.456	0.7
1	5.5336	0.7
1	5.6112	0.7
1	5.6888	0.7
1	5.7663	0.7
1	5.8439	0.7
1	5.9215	0.7
1	5.9977	0.7498
1	6.0725	0.7498
1	6.1473	0.7498
1	6.2221	0.7498
1	0.013665	0.7498
1	0.088465	0.7498
1	0.16326	0.7498
1	0.23806	0.7498
1	0.31286	0.7498
1	0.38766	0.7498
1	0.46246	0.7498
1	0.53726	0.7498
1	0.61206	0.7498
1	0.68686	0.7498
1	0.76166	0.7498
1	0.83646	0.7498
1	0.91126	0.7498
1	0.98606	0.7498
1	1.0609	0.7498
1	1.1357	0.7498
1	1.2105	0.7498
1	1.2853	0.7498
1	1.3601	0.7498
1	1.4349	0.7498
1	1.5097	0.7498
1	1.5845	0.7498
1	1.6593	0.7498
1	1.7341	0.7498
1	1.8089	0.7498
1	1.8837	0.7498
1	1.9585	0.7498
1	2.0333	0.7498
1	2.1081	0.7498
1	2.1829	0.7498
1	2.2577	0.7498
1	2.3325	0.7498
1	2.4073	0.7498
1	2.4821	0.7498
1	2.5569	0.7498
1	2.6317	0.7498
1	2.7065	0.7498
1	2.7813	0.7498
1	2.8561	0.7498
1	2.9309	0.7498
1	3.0057	0.7498
1	3.0805	0.7498
1	3.1553	0.7498
1	3.2301	0.7498
1	3.3049	0.7498
1	3.3797	0.7498
1	3.4545	0.7498
1	3.5293	0.7498
1	3.6041	0.7498
1	3.6789	0.7498
1	3.7537	0.7498
1	3.8285	0.7498
1	3.9033	0.7498
1	3.9781	0.7498
1	4.0529	0.7498
1	4.1277	0.7498
1	4.2025	0.7498
1	4.2773	0.7498
1	4.3521	0.7498
1	4.4269	0.7498
1	4.5017	0.7498
1	4.5765	0.7498
1	4.6513	0.7498
1	4.7261	0.7498
1	4.8009	0.7498
1	4.8757	0.7498
1	4.9505	0.7498
1	5.0253	0.7498
1	5.1001	0.7498
1	5.1749	0.7498
1	5.2497	0.7498
1	5.3245	0.7498
1	5.3993	0.7498
1	5.4741	0.7498
1	5.5489	0.7498
1	5.6237	0.7498
1	5.6985	0.7498
1	5.7733	0.7498
1	5.8481	0.7498
1	5.9229	0.7498
1	5.9952	0.79956
1	6.065	0.79956
1	6.1348	0.79956
1	6.2046	0.79956
1	6.2744	0.79956
1	0.061038	0.79956
1	0.13085	0.79956
1	0.20066	0.79956
1	0.27048	0.79956
1	0.34029	0.79956
1	0.4101	0.79956
1	0.47992	0.79956
1	0.54973	0.79956
1	0.61954	0.79956
1	0.68936	0.79956
1	0.75917	0.79956
1	0.82898	0.79956
1	0.8988	0.79956
1	0.96861	0.79956
1	1.0384	0.79956
1	1.1082	0.79956
1	1.178	0.79956
1	1.2479	0.79956
1	1.3177	0.79956
1	1.3875	0.79956
1	1.4573	0.79956
1	1.5271	0.79956
1	1.5969	0.79956
1	1.6667	0.79956
1	1.7366	0.79956
1	1.8064	0.79956
1	1.8762	0.79956
1	1.946	0.79956
1	2.0158	0.79956
1	2.0856	0.79956
1	2.1554	0.79956
1	2.2252	0.79956
1	2.2951	0.79956
1	2.3649	0.79956
1	2.4347	0.79956
1	2.5045	0.79956
1	2.5743	0.79956
1	2.6441	0.79956
1	2.7139	0.79956
1	2.7838	0.79956
1	2.8536	0.79956
1	2.9234	0.79956
1	2.9932	0.79956
1	3.063	0.79956
1	3.1328	0.79956
1	3.2026	0.79956
1	3.2724	0.79956
1	3.3423	0.79956
1	3.4121	0.79956
1	3.4819	0.79956
1	3.5517	0.79956
1	3.6215	0.79956
1	3.6913	0.79956
1	3.7611	0.79956
1	3.8309	0.79956
1	3.9008	0.79956
1	3.9706	0.79956
1	4.0404	0.79956
1	4.1102	0.79956
1	4.18	0.79956
1	4.2498	0.79956
1	4.3196	0.79956
1	4.3895	0.79956
1	4.4593	0.79956
1	4.5291	0.79956
1	4.5989	0.79956
1	4.6687	0.79956
1	4.7385	0.79956
1	4.8083	0.79956
1	4.8781	0.79956
1	4.948	0.79956
1	5.0178	0.79956
1	5.0876	0.79956
1	5.1574	0.79956
1	5.2272	0.79956
1	5.297	0.79956
1	5.3668	0.79956
1	5.4367	0.79956
1	5.5065	0.79956
1	5.5763	0.79956
1	5.6461	0.79956
1	5.7159	0.79956
1	5.7857	0.79956
1	5.8555	0.79956
1	5.9253	0.79956
1	5.994	0.84944
1	6.0616	0.84944
1	6.1292	0.84944
1	6.1967	0.84944
1	6.2643	0.84944
1	0.048652	0.84944
1	0.11621	0.84944
1	0.18377	0.84944
1	0.25134	0.84944
1	0.3189	0.84944
1	0.38646	0.84944
1	0.45402	0.84944
1	0.52158	0.84944
1	0.58914	0.84944
1	0.6567	0.84944
1	0.72426	0.84944
1	0.79182	0.84944
1	0.85939	0.84944
1	0.92695	0.84944
1	0.99451	0.84944
1	1.0621	0.84944
1	1.1296	0.84944
1	1.1972	0.84944
1	1.2648	0.84944
1	1.3323	0.84944
1	1.3999	0.84944
1	1.4674	0.84944
1	1.535	0.84944
1	1.6026	0.84944
1	1.6701	0.84944
1	1.7377	0.84944
1	1.8052	0.84944
1	1.8728	0.84944
1	1.9404	0.84944
1	2.0079	0.84944
1	2.0755	0.84944
1	2.143	0.84944
1	2.2106	0.84944
1	2.2782	0.84944
1	2.3457	0.84944
1	2.4133	0.84944
1	2.4809	0.84944
1	2.5484	0.84944
1	2.616	0.84944
1	2.6835	0.84944
1	2.7511	0.84944
1	2.8187	0.84944
1	2.8862	0.84944
1	2.9538	0.84944
1	3.0213	0.84944
1	3.0889	0.84944
1	3.1565	0.84944
1	3.224	0.84944
1	3.2916	0.84944
1	3.3591	0.84944
1	3.4267	0.84944
1	3.4943	0.84944
1	3.5618	0.84944
1	3.6294	0.84944
1	3.697	0.84944
1	3.7645	0.84944
1	3.8321	0.84944
1	3.8996	0.84944
1	3.9672	0.84944
1	4.0348	0.84944
1	4.1023	0.84944
1	4.1699	0.84944
1	4.2374	0.84944
1	4.305	0.84944
1	4.3726	0.84944
1	4.4401	0.84944
1	4.5077	0.84944
1	4.5752	0.84944
1	4.6428	0.84944
1	4.7104	0.84944
1	4.7779	0.84944
1	4.8455	0.84944
1	4.9131	0.84944
1	4.9806	0.84944
1	5.0482	0.84944
1	5.1157	0.84944
1	5.1833	0.84944
1	5.2509	0.84944
1	5.3184	0.84944
1	5.386	0.84944
1	5.4535	0.84944
1	5.5211	0.84944
1	5.5887	0.84944
1	5.6562	0.84944
1	5.7238	0.84944
1	5.7913	0.84944
1	5.8589	0.84944
1	5.9265	0.84944
1	5.9916	0.899
1	6.0564	0.899
1	6.1211	0.899
1	6.1859	0.899
1	6.2507	0.899
1	0.032284	0.899
1	0.097059	0.899
1	0.16183	0.899
1	0.22661	0.899
1	0.29138	0.899
1	0.35616	0.899
1	0.42093	0.899
1	0.48571	0.899
1	0.55048	0.899
1	0.61526	0.899
1	0.68003	0.899
1	0.74481	0.899
1	0.80959	0.899
1	0.87436	0.899
1	0.93914	0.899
1	1.0039	0.899
1	1.0687	0.899
1	1.1335	0.899
1	1.1982	0.899
1	1.263	0.899
1	1.3278	0.899
1	1.3926	0.899
1	1.4573	0.899
1	1.5221	0.899
1	1.5869	0.899
1	1.6517	0.899
1	1.7164	0.899
1	1.7812	0.899
1	1.846	0.899
1	1.9108	0.899
1	1.9755	0.899
1	2.0403	0.899
1	2.1051	0.899
1	2.1699	0.899
1	2.2346	0.899
1	2.2994	0.899
1	2.3642	0.899
1	2.429	0.899
1	2.4937	0.899
1	2.5585	0.899
1	2.6233	0.899
1	2.6881	0.899
1	2.7528	0.899
1	2.8176	0.899
1	2.8824	0.899
1	2.9472	0.899
1	3.0119	0.899
1	3.0767	0.899
1	3.1415	0.899
1	3.2063	0.899
1	3.271	0.899
1	3.3358	0.899
1	3.4006	0.899
1	3.4654	0.899
1	3.5301	0.899
1	3.5949	0.899
1	3.6597	0.899
1	3.7245	0.899
1	3.7892	0.899
1	3.854	0.899
1	3.9188	0.899
1	3.9836	0.899
1	4.0483	0.899
1	4.1131	0.899
1	4.1779	0.899
1	4.2427	0.899
1	4.3074	0.899
1	4.3722	0.899
1	4.437	0.899
1	4.5018	0.899
1	4.5665	0.899
1	4.6313	0.899
1	4.6961	0.899
1	4.7609	0.899
1	4.8256	0.899
1	4.8904	0.899
1	4.9552	0.899
1	5.02	0.899
1	5.0847	0.899
1	5.1495	0.899
1	5.2143	0.899
1	5.2791	0.899
1	5.3438	0.899
1	5.4086	0.899
1	5.4734	0.899
1	5.5382	0.899
1	5.6029	0.899
1	5.6677	0.899
1	5.7325	0.899
1	5.7973	0.899
1	5.862	0.899
1	5.9268	0.899
1	5.9893	0.94865
1	6.0516	0.94865
1	6.1138	0.94865
1	6.176	0.94865
1	6.2382	0.94865
1	0.017212	0.94865
1	0.079422	0.94865
1	0.14163	0.94865
1	0.20384	0.94865
1	0.26605	0.94865
1	0.32826	0.94865
1	0.39047	0.94865
1	0.45268	0.94865
1	0.51489	0.94865
1	0.5771	0.94865
1	0.63931	0.94865
1	0.70152	0.94865
1	0.76373	0.94865
1	0.82594	0.94865
1	0.88815	0.94865
1	0.95036	0.94865
1	1.0126	0.94865
1	1.0748	0.94865
1	1.137	0.94865
1	1.1992	0.94865
1	1.2614	0.94865
1	1.3236	0.94865
1	1.3858	0.94865
1	1.448	0.94865
1	1.5102	0.94865
1	1.5725	0.94865
1	1.6347	0.94865
1	1.6969	0.94865
1	1.7591	0.94865
1	1.8213	0.94865
1	1.8835	0.94865
1	1.9457	0.94865
1	2.0079	0.94865
1	2.0701	0.94865
1	2.1323	0.94865
1	2.1946	0.94865
1	2.2568	0.94865
1	2.319	0.94865
1	2.3812	0.94865
1	2.4434	0.94865
1	2.5056	0.94865
1	2.5678	0.94865
1	2.63	0.94865
1	2.6922	0.94865
1	2.7544	0.94865
1	2.8167	0.94865
1	2.8789	0.94865
1	2.9411	0.94865
1	3.0033	0.94865
1	3.0655	0.94865
1	3.1277	0.94865
1	3.1899	0.94865
1	3.2521	0.94865
1	3.3143	0.94865
1	3.3765	0.94865
1	3.4387	0.94865
1	3.501	0.94865
1	3.5632	0.94865
1	3.6254	0.94865
1	3.6876	0.94865
1	3.7498	0.94865
1	3.812	0.94865
1	3.8742	0.94865
1	3.9364	0.94865
1	3.9986	0.94865
1	4.0608	0.94865
1	4.1231	0.94865
1	4.1853	0.94865
1	4.2475	0.94865
1	4.3097	0.94865
1	4.3719	0.94865
1	4.4341	0.94865
1	4.4963	0.94865
1	4.5585	0.94865
1	4.6207	0.94865
1	4.6829	0.94865
1	4.7452	0.94865
1	4.8074	0.94865
1	4.8696	0.94865
1	4.9318	0.94865
1	4.994	0.94865
1	5.0562	0.94865
1	5.1184	0.94865
1	5.1806	0.94865
1	5.2428	0.94865
1	5.305	0.94865
1	5.3673	0.94865
1	5.4295	0.94865
1	5.4917	0.94865
1	5.5539	0.94865
1	5.6161	0.94865
1	5.6783	0.94865
1	5.7405	0.94865
1	5.8027	0.94865
1	5.8649	0.94865
1	5.9271	0.94865
1	5.9873	0.99849
1	6.0471	0.99849
1	6.107	0.99849
1	6.1668	0.99849
1	6.2266	0.99849
1	0.0032893	0.99849
1	0.063129	0.99849
1	0.12297	0.99849
1	0.18281	0.99849
1	0.24265	0.99849
1	0.30249	0.99849
1	0.36233	0.99849
1	0.42217	0.99849
1	0.48201	0.99849
1	0.54185	0.99849
1	0.60169	0.99849
1	0.66153	0.99849
1	0.72137	0.99849
1	0.78121	0.99849
1	0.84105	0.99849
1	0.90089	0.99849
1	0.96073	0.99849
1	1.0206	0.99849
1	1.0804	0.99849
1	1.1402	0.99849
1	1.2001	0.99849
1	1.2599	0.99849
1	1.3198	0.99849
1	1.3796	0.99849
1	1.4394	0.99849
1	1.4993	0.99849
1	1.5591	0.99849
1	1.619	0.99849
1	1.6788	0.99849
1	1.7386	0.99849
1	1.7985	0.99849
1	1.8583	0.99849
1	1.9182	0.99849
1	1.978	0.99849
1	2.0378	0.99849
1	2.0977	0.99849
1	2.1575	0.99849
1	2.2174	0.99849
1	2.2772	0.99849
1	2.337	0.99849
1	2.3969	0.99849
1	2.4567	0.99849
1	2.5166	0.99849
1	2.5764	0.99849
1	2.6362	0.99849
1	2.6961	0.99849
1	2.7559	0.99849
1	2.8158	0.99849
1	2.8756	0.99849
1	2.9354	0.99849
1	2.9953	0.99849
1	3.0551	0.99849
1	3.115	0.99849
1	3.1748	0.99849
1	3.2346	0.99849
1	3.2945	0.99849
1	3.3543	0.99849
1	3.4142	0.99849
1	3.474	0.99849
1	3.5338	0.99849
1	3.5937	0.99849
1	3.6535	0.99849
1	3.7134	0.99849
1	3.7732	0.99849
1	3.833	0.99849
1	3.8929	0.99849
1	3.9527	0.99849
1	4.0126	0.99849
1	4.0724	0.99849
1	4.1322	0.99849
1	4.1921	0.99849
1	4.2519	0.99849
1	4.3118	0.99849
1	4.3716	0.99849
1	4.4314	0.99849
1	4.4913	0.99849
1	4.5511	0.99849
1	4.611	0.99849
1	4.6708	0.99849
1	4.7306	0.99849
1	4.7905	0.99849
1	4.8503	0.99849
1	4.9102	0.99849
1	4.97	0.99849
1	5.0298	0.99849
1	5.0897	0.99849
1	5.1495	0.99849
1	5.2094	0.99849
