num	lon	lat
1	2.778	1.2588
1	2.9478	1.2588
1	3.1176	1.2588
1	3.2875	1.2588
1	3.4573	1.2588
1	3.6271	1.2588
1	3.7969	1.2588
1	3.9667	1.2588
1	4.1365	1.2588
1	4.3064	1.2588
1	4.4762	1.2588
1	4.646	1.2588
1	4.8158	1.2588
1	4.9856	1.2588
1	5.1554	1.2588
1	5.3252	1.2588
1	5.4951	1.2588
1	5.6649	1.2588
1	5.8347	1.2588
1	5.998	1.4157
1	6.1591	1.4157
1	0.03701	1.4157
1	0.19812	1.4157
1	0.35922	1.4157
1	0.52033	1.4157
1	0.68144	1.4157
1	0.84255	1.4157
1	1.0037	1.4157
1	1.1648	1.4157
1	1.3259	1.4157
1	1.487	1.4157
1	1.6481	1.4157
1	1.8092	1.4157
1	1.9703	1.4157
1	2.1314	1.4157
1	2.2925	1.4157
1	2.4536	1.4157
1	2.6147	1.4157
1	2.7758	1.4157
1	2.9369	1.4157
1	3.098	1.4157
1	3.2592	1.4157
1	3.4203	1.4157
1	3.5814	1.4157
1	3.7425	1.4157
1	3.9036	1.4157
1	4.0647	1.4157
1	4.2258	1.4157
1	4.3869	1.4157
1	4.548	1.4157
1	4.7091	1.4157
1	4.8702	1.4157
1	5.0313	1.4157
1	5.1924	1.4157
1	5.3536	1.4157
1	5.5147	1.4157
1	5.6758	1.4157
1	5.8369	1.4157
1	6.0043	1.5708
1	6.1697	1.5708
1	0.051849	1.5708
1	0.2172	1.5708
1	0.38254	1.5708
1	0.54789	1.5708
1	0.71324	1.5708
1	0.87858	1.5708
1	1.0439	1.5708
1	1.2093	1.5708
1	1.3746	1.5708
1	1.54	1.5708
1	1.7053	1.5708
1	1.8707	1.5708
1	2.036	1.5708
1	2.2014	1.5708
1	2.3667	1.5708
1	2.5321	1.5708
1	2.6974	1.5708
1	2.8627	1.5708
1	3.0281	1.5708
1	3.1934	1.5708
1	3.3588	1.5708
1	3.5241	1.5708
1	3.6895	1.5708
1	3.8548	1.5708
1	4.0202	1.5708
1	4.1855	1.5708
1	4.3509	1.5708
1	4.5162	1.5708
1	4.6816	1.5708
1	4.8469	1.5708
1	5.0123	1.5708
1	5.1776	1.5708
1	5.343	1.5708
1	5.5083	1.5708
1	5.6736	1.5708
1	5.839	1.5708
1	6.0022	1.7259
1	6.1633	1.7259
1	0.04125	1.7259
1	0.20236	1.7259
1	0.36346	1.7259
1	0.52457	1.7259
1	0.68568	1.7259
1	0.84679	1.7259
1	1.0079	1.7259
1	1.169	1.7259
1	1.3301	1.7259
1	1.4912	1.7259
1	1.6523	1.7259
1	1.8134	1.7259
1	1.9745	1.7259
1	2.1356	1.7259
1	2.2968	1.7259
1	2.4579	1.7259
1	2.619	1.7259
1	2.7801	1.7259
1	2.9412	1.7259
1	3.1023	1.7259
1	3.2634	1.7259
1	3.4245	1.7259
1	3.5856	1.7259
1	3.7467	1.7259
1	3.9078	1.7259
1	4.0689	1.7259
1	4.23	1.7259
1	4.3911	1.7259
1	4.5523	1.7259
1	4.7134	1.7259
1	4.8745	1.7259
1	5.0356	1.7259
1	5.1967	1.7259
1	5.3578	1.7259
1	5.5189	1.7259
1	5.68	1.7259
1	5.8411	1.7259
1	6.0131	1.8828
1	6.1829	1.8828
1	0.069552	1.8828
1	0.23937	1.8828
1	0.40918	1.8828
1	0.579	1.8828
1	0.74882	1.8828
1	0.91863	1.8828
1	1.0884	1.8828
1	1.2583	1.8828
1	1.4281	1.8828
1	1.5979	1.8828
1	1.7677	1.8828
1	1.9375	1.8828
1	2.1073	1.8828
1	2.2772	1.8828
1	2.447	1.8828
1	2.6168	1.8828
1	2.7866	1.8828
1	2.9564	1.8828
1	3.1262	1.8828
1	3.2961	1.8828
1	3.4659	1.8828
1	3.6357	1.8828
1	3.8055	1.8828
1	3.9753	1.8828
1	4.1451	1.8828
1	4.3149	1.8828
1	4.4848	1.8828
1	4.6546	1.8828
1	4.8244	1.8828
1	4.9942	1.8828
1	5.164	1.8828
1	5.3338	1.8828
1	5.5037	1.8828
1	5.6735	1.8828
1	5.8433	1.8828
1	6.0252	2.0391
1	6.2048	2.0391
1	0.10109	2.0391
1	0.28061	2.0391
1	0.46013	2.0391
1	0.63965	2.0391
1	0.81917	2.0391
1	0.99869	2.0391
1	1.1782	2.0391
1	1.3577	2.0391
1	1.5372	2.0391
1	1.7168	2.0391
1	1.8963	2.0391
1	2.0758	2.0391
1	2.2553	2.0391
1	2.4348	2.0391
1	2.6144	2.0391
1	2.7939	2.0391
1	2.9734	2.0391
1	3.1529	2.0391
1	3.3324	2.0391
1	3.512	2.0391
1	3.6915	2.0391
1	3.871	2.0391
1	4.0505	2.0391
1	4.23	2.0391
1	4.4096	2.0391
1	4.5891	2.0391
1	4.7686	2.0391
1	4.9481	2.0391
1	5.1276	2.0391
1	5.3072	2.0391
1	5.4867	2.0391
1	5.6662	2.0391
1	5.8457	2.0391
1	6.0513	2.1941
1	6.254	2.1941
1	0.17348	2.1941
1	0.37616	2.1941
1	0.57884	2.1941
1	0.78153	2.1941
1	0.98421	2.1941
1	1.1869	2.1941
1	1.3896	2.1941
1	1.5923	2.1941
1	1.7949	2.1941
1	1.9976	2.1941
1	2.2003	2.1941
1	2.403	2.1941
1	2.6057	2.1941
1	2.8084	2.1941
1	3.011	2.1941
1	3.2137	2.1941
1	3.4164	2.1941
1	3.6191	2.1941
1	3.8218	2.1941
1	4.0245	2.1941
1	4.2271	2.1941
1	4.4298	2.1941
1	4.6325	2.1941
1	4.8352	2.1941
1	5.0379	2.1941
1	5.2406	2.1941
1	5.4432	2.1941
1	5.6459	2.1941
1	5.8486	2.1941
1	6.0766	2.3492
1	0.017845	2.3492
1	0.24224	2.3492
1	0.46664	2.3492
1	0.69104	2.3492
1	0.91544	2.3492
1	1.1398	2.3492
1	1.3642	2.3492
1	1.5886	2.3492
1	1.813	2.3492
1	2.0374	2.3492
1	2.2618	2.3492
1	2.4862	2.3492
1	2.7106	2.3492
1	2.935	2.3492
1	3.1594	2.3492
1	3.3838	2.3492
1	3.6082	2.3492
1	3.8326	2.3492
1	4.057	2.3492
1	4.2814	2.3492
1	4.5058	2.3492
1	4.7302	2.3492
1	4.9546	2.3492
1	5.179	2.3492
1	5.4034	2.3492
1	5.6278	2.3492
1	5.8522	2.3492
1	6.1303	2.5055
1	0.12029	2.5055
1	0.39347	2.5055
1	0.66665	2.5055
1	0.93983	2.5055
1	1.213	2.5055
1	1.4862	2.5055
1	1.7594	2.5055
1	2.0326	2.5055
1	2.3057	2.5055
1	2.5789	2.5055
1	2.8521	2.5055
1	3.1253	2.5055
1	3.3985	2.5055
1	3.6717	2.5055
1	3.9448	2.5055
1	4.218	2.5055
1	4.4912	2.5055
1	4.7644	2.5055
1	5.0376	2.5055
1	5.3107	2.5055
1	5.5839	2.5055
1	5.8571	2.5055
1	6.2138	2.6609
1	0.27964	2.6609
1	0.62871	2.6609
1	0.97778	2.6609
1	1.3268	2.6609
1	1.6759	2.6609
1	2.025	2.6609
1	2.374	2.6609
1	2.7231	2.6609
1	3.0722	2.6609
1	3.4212	2.6609
1	3.7703	2.6609
1	4.1194	2.6609
1	4.4684	2.6609
1	4.8175	2.6609
1	5.1666	2.6609
1	5.5156	2.6609
1	5.8647	2.6609
1	0.07826	2.8216
1	0.56158	2.8216
1	1.0449	2.8216
1	1.5282	2.8216
1	2.0115	2.8216
1	2.4949	2.8216
1	2.9782	2.8216
1	3.4615	2.8216
1	3.9448	2.8216
1	4.4282	2.8216
1	4.9115	2.8216
1	5.3948	2.8216
1	5.8781	2.8216
1	0.68241	2.9783
1	1.7296	2.9783
1	2.7768	2.9783
1	3.824	2.9783
1	4.8712	2.9783
1	5.9184	2.9783
1	0	3.1416
